Index,Gene
10754,NOS2
10755,NOS3
10756,NOSIP
10757,NOSTRIN
10758,NOTCH1
10759,NOTCH2
10760,NOTCH2NL
10761,NOTCH3
10762,NOTCH4
10763,NOTO
10764,NOTUM
10765,NOV
10766,NOVA1
10767,NOVA2
10768,NOX1
10769,NOX3
10770,NOX4
10771,NOX5
10772,NOXA1
10773,NOXO1
10774,NOXRED1
10775,NPAP1
10776,NPAS1
10777,NPAS2
10778,NPAS3
10779,NPAS4
10780,NPAT
10781,NPB
10782,NPBWR1
10783,NPBWR2
10784,NPC1
10785,NPC1L1
10786,NPC2
10787,NPDC1
10788,NPEPL1
10789,NPEPPS
10790,NPFF
10791,NPFFR1
10792,NPFFR2
10793,NPHP1
10794,NPHP3
10795,NPHP3-ACAD11
10796,NPHP4
10797,NPHS1
10798,NPHS2
10799,NPIPA1
10800,NPIPA2
10801,NPIPA3
10802,NPIPA5
10803,NPIPA7
10804,NPIPA8
10805,NPIPB11
10806,NPIPB15
10807,NPIPB3
10808,NPIPB4
10809,NPIPB5
10810,NPIPB6
10811,NPIPB7
10812,NPIPB8
10813,NPIPB9
10814,NPL
10815,NPLOC4
10816,NPM1
10817,NPM2
10818,NPM3
10819,NPNT
10820,NPPA
10821,NPPB
10822,NPPC
10823,NPR1
10824,NPR2
10825,NPR3
10826,NPRL2
10827,NPRL3
10828,NPS
10829,NPSR1
10830,NPTN
10831,NPTX1
10832,NPTX2
10833,NPTXR
10834,NPVF
10835,NPW
10836,NPY
10837,NPY1R
10838,NPY2R
10839,NPY4R
10840,NPY5R
10841,NQO1
10842,NQO2
10843,NR0B1
10844,NR0B2
10845,NR1D1
10846,NR1D2
10847,NR1H2
10848,NR1H3
10849,NR1H4
10850,NR1I2
10851,NR1I3
10852,NR2C1
10853,NR2C2
10854,NR2C2AP
10855,NR2E1
10856,NR2E3
10857,NR2F1
10858,NR2F2
10859,NR2F6
10860,NR3C1
10861,NR3C2
10862,NR4A1
10863,NR4A2
10864,NR4A3
10865,NR5A1
10866,NR5A2
10867,NR6A1
10868,NRAP
10869,NRARP
10870,NRAS
10871,NRBF2
10872,NRBP1
10873,NRBP2
10874,NRCAM
10875,NRD1
10876,NRDE2
10877,NREP
10878,NRF1
10879,NRG1
10880,NRG2
10881,NRG3
10882,NRG4
10883,NRGN
10884,NRIP1
10885,NRIP2
10886,NRIP3
10887,NRK
10888,NRL
10889,NRM
10890,NRN1
10891,NRN1L
10892,NRP1
10893,NRP2
10894,NRROS
10895,NRSN1
10896,NRSN2
10897,NRTN
10898,NRXN1
10899,NRXN2
10900,NRXN3
10901,NSA2
10902,NSD1
10903,NSDHL
10904,NSF
10905,NSFL1C
10906,NSL1
10907,NSMAF
10908,NSMCE1
10909,NSMCE2
10910,NSMCE4A
10911,NSMF
10912,NSRP1
10913,NSUN2
10914,NSUN3
10915,NSUN4
10916,NSUN5
10917,NSUN6
10918,NSUN7
10919,NT5C
10920,NT5C1A
10921,NT5C1B
10922,NT5C1B-RDH14
10923,NT5C2
10924,NT5C3A
10925,NT5C3B
10926,NT5DC1
10927,NT5DC2
10928,NT5DC3
10929,NT5DC4
10930,NT5E
10931,NT5M
10932,NTAN1
10933,NTF3
10934,NTF4
10935,NTHL1
10936,NTM
10937,NTMT1
10938,NTN1
10939,NTN3
10940,NTN4
10941,NTN5
10942,NTNG1
10943,NTNG2
10944,NTPCR
10945,NTRK1
10946,NTRK2
10947,NTRK3
10948,NTS
10949,NTSR1
10950,NTSR2
10951,NUAK1
10952,NUAK2
10953,NUB1
10954,NUBP1
10955,NUBP2
10956,NUBPL
10957,NUCB1
10958,NUCB2
10959,NUCKS1
10960,NUDC
10961,NUDCD1
10962,NUDCD2
10963,NUDCD3
10964,NUDT1
10965,NUDT10
10966,NUDT11
10967,NUDT12
10968,NUDT13
10969,NUDT14
10970,NUDT15
10971,NUDT16
10972,NUDT16L1
10973,NUDT17
10974,NUDT18
10975,NUDT19
10976,NUDT2
10977,NUDT21
10978,NUDT22
10979,NUDT3
10980,NUDT4
10981,NUDT5
10982,NUDT6
10983,NUDT7
10984,NUDT8
10985,NUDT9
10986,NUF2
10987,NUFIP1
10988,NUFIP2
10989,NUGGC
10990,NUMA1
10991,NUMB
10992,NUMBL
10993,NUP107
10994,NUP133
10995,NUP153
10996,NUP155
10997,NUP160
10998,NUP188
10999,NUP205
11000,NUP210
11001,NUP210L
11002,NUP214
11003,NUP35
11004,NUP37
11005,NUP43
11006,NUP50
11007,NUP54
11008,NUP62
11009,NUP62CL
11010,NUP85
11011,NUP88
11012,NUP93
11013,NUP98
11014,NUPL1
11015,NUPL2
11016,NUPR1
11017,NUPR1L
11018,NUS1
11019,NUSAP1
11020,NUTF2
11021,NUTM1
11022,NUTM2A
11023,NUTM2B
11024,NUTM2D
11025,NUTM2E
11026,NUTM2F
11027,NUTM2G
11028,NVL
11029,NWD1
11030,NWD2
11031,NXF1
11032,NXF2
11033,NXF2B
11034,NXF3
11035,NXF5
11036,NXN
11037,NXNL1
11038,NXNL2
11039,NXPE1
11040,NXPE2
11041,NXPE3
11042,NXPE4
11043,NXPH1
11044,NXPH2
11045,NXPH3
11046,NXPH4
11047,NXT1
11048,NXT2
11049,NYAP1
11050,NYAP2
11051,NYNRIN
11052,NYX
11053,OAF
11054,OARD1
11055,OAS1
11056,OAS2
11057,OAS3
11058,OASL
11059,OAT
11060,OAZ1
11061,OAZ2
11062,OAZ3
11063,OBFC1
11064,OBP2A
11065,OBP2B
11066,OBSCN
11067,OBSL1
11068,OC90
11069,OCA2
11070,OCEL1
11071,OCIAD1
11072,OCIAD2
11073,OCLM
11074,OCLN
11075,OCM
11076,OCM2
11077,OCRL
11078,OCSTAMP
11079,ODAM
11080,ODC1
11081,ODF1
11082,ODF2
11083,ODF2L
11084,ODF3
11085,ODF3B
11086,ODF3L1
11087,ODF3L2
11088,ODF4
11089,OFCC1
11090,OFD1
11091,OGDH
11092,OGDHL
11093,OGFOD1
11094,OGFOD2
11095,OGFOD3
11096,OGFR
11097,OGFRL1
11098,OGG1
11099,OGN
11100,OGT
11101,OIP5
11102,OIT3
11103,OLA1
11104,OLAH
11105,OLFM1
11106,OLFM2
11107,OLFM3
11108,OLFM4
11109,OLFML1
11110,OLFML2A
11111,OLFML2B
11112,OLFML3
11113,OLIG1
11114,OLIG2
11115,OLIG3
11116,OLR1
11117,OMA1
11118,OMD
11119,OMG
11120,OMP
11121,ONECUT1
11122,ONECUT2
11123,ONECUT3
11124,OOEP
11125,OOSP2
11126,OPA1
11127,OPA3
11128,OPALIN
11129,OPCML
11130,OPHN1
11131,OPLAH
11132,OPN1LW
11133,OPN1MW
11134,OPN1MW2
11135,OPN1SW
11136,OPN3
11137,OPN4
11138,OPN5
11139,OPRD1
11140,OPRK1
11141,OPRL1
11142,OPRM1
11143,OPTC
11144,OPTN
11145,OR10A2
11146,OR10A3
11147,OR10A4
11148,OR10A5
11149,OR10A7
11150,OR10AD1
11151,OR10AG1
11152,OR10D3
11153,OR10G2
11154,OR10G3
11155,OR10G4
11156,OR10G6
11157,OR10G7
11158,OR10G8
11159,OR10G9
11160,OR10H1
11161,OR10H2
11162,OR10H3
11163,OR10H4
11164,OR10H5
11165,OR10J1
11166,OR10J3
11167,OR10J5
11168,OR10K1
11169,OR10K2
11170,OR10P1
11171,OR10Q1
11172,OR10R2
11173,OR10S1
11174,OR10T2
11175,OR10V1
11176,OR10W1
11177,OR10Z1
11178,OR11A1
11179,OR11G2
11180,OR11H1
11181,OR11H12
11182,OR11H2
11183,OR11H4
11184,OR11H6
11185,OR11L1
11186,OR12D3
11187,OR13A1
11188,OR13C2
11189,OR13C3
11190,OR13C4
11191,OR13C5
11192,OR13C8
11193,OR13C9
11194,OR13D1
11195,OR13F1
11196,OR13G1
11197,OR13H1
11198,OR13J1
11199,OR14A16
11200,OR14A2
11201,OR14C36
11202,OR14I1
11203,OR14J1
11204,OR14K1
11205,OR1A1
11206,OR1A2
11207,OR1C1
11208,OR1D2
11209,OR1D5
11210,OR1E1
11211,OR1E2
11212,OR1F1
11213,OR1G1
11214,OR1I1
11215,OR1J1
11216,OR1J2
11217,OR1J4
11218,OR1K1
11219,OR1L1
11220,OR1L3
11221,OR1L4
11222,OR1L6
11223,OR1L8
11224,OR1M1
11225,OR1N1
11226,OR1N2
11227,OR1Q1
11228,OR1S2
11229,OR2A1
11230,OR2A12
11231,OR2A14
11232,OR2A2
11233,OR2A25
11234,OR2A4
11235,OR2A42
11236,OR2A5
11237,OR2A7
11238,OR2AE1
11239,OR2AG2
11240,OR2AJ1
11241,OR2AK2
11242,OR2AP1
11243,OR2AT4
11244,OR2B11
11245,OR2B2
11246,OR2B3
11247,OR2B6
11248,OR2C1
11249,OR2C3
11250,OR2D2
11251,OR2D3
11252,OR2F2
11253,OR2G2
11254,OR2G3
11255,OR2G6
11256,OR2H1
11257,OR2H2
11258,OR2J2
11259,OR2J3
11260,OR2K2
11261,OR2L13
11262,OR2L2
11263,OR2L3
11264,OR2L5
11265,OR2M2
11266,OR2M3
11267,OR2M4
11268,OR2M5
11269,OR2M7
11270,OR2T1
11271,OR2T10
11272,OR2T12
11273,OR2T2
11274,OR2T27
11275,OR2T29
11276,OR2T3
11277,OR2T33
11278,OR2T34
11279,OR2T35
11280,OR2T4
11281,OR2T5
11282,OR2T6
11283,OR2T7
11284,OR2T8
11285,OR2V1
11286,OR2V2
11287,OR2W1
11288,OR2W3
11289,OR2Y1
11290,OR2Z1
11291,OR3A1
11292,OR3A2
11293,OR3A3
11294,OR4A15
11295,OR4A16
11296,OR4A47
11297,OR4A5
11298,OR4B1
11299,OR4C11
11300,OR4C12
11301,OR4C13
11302,OR4C15
11303,OR4C3
11304,OR4C46
11305,OR4C5
11306,OR4C6
11307,OR4D1
11308,OR4D10
11309,OR4D11
11310,OR4D2
11311,OR4D5
11312,OR4D6
11313,OR4D9
11314,OR4E2
11315,OR4F15
11316,OR4F16
11317,OR4F17
11318,OR4F21
11319,OR4F29
11320,OR4F3
11321,OR4F4
11322,OR4F5
11323,OR4F6
11324,OR4K1
11325,OR4K13
11326,OR4K14
11327,OR4K15
11328,OR4K17
11329,OR4K2
11330,OR4K5
11331,OR4L1
11332,OR4M1
11333,OR4M2
11334,OR4N2
11335,OR4N4
11336,OR4N5
11337,OR4P4
11338,OR4Q3
11339,OR4S1
11340,OR4S2
11341,OR51A2
11342,OR51A4
11343,OR51A7
11344,OR51B4
11345,OR51B5
11346,OR51B6
11347,OR51D1
11348,OR51E1
11349,OR51E2
11350,OR51F2
11351,OR51G2
11352,OR51I1
11353,OR51I2
11354,OR51J1
11355,OR51L1
11356,OR51M1
11357,OR51Q1
11358,OR51S1
11359,OR51T1
11360,OR51V1
11361,OR52A1
11362,OR52A5
11363,OR52B2
11364,OR52B6
11365,OR52D1
11366,OR52E2
11367,OR52E4
11368,OR52E5
11369,OR52E6
11370,OR52E8
11371,OR52H1
11372,OR52I1
11373,OR52I2
11374,OR52J3
11375,OR52K1
11376,OR52K2
11377,OR52L1
11378,OR52M1
11379,OR52N1
11380,OR52N2
11381,OR52N4
11382,OR52N5
11383,OR52W1
11384,OR56A1
11385,OR56A3
11386,OR56A4
11387,OR56A5
11388,OR56B1
11389,OR56B4
11390,OR5A1
11391,OR5A2
11392,OR5AC2
11393,OR5AK2
11394,OR5AN1
11395,OR5AP2
11396,OR5AS1
11397,OR5AU1
11398,OR5B12
11399,OR5B17
11400,OR5B2
11401,OR5B21
11402,OR5B3
11403,OR5C1
11404,OR5D14
11405,OR5D16
11406,OR5D18
11407,OR5F1
11408,OR5H1
11409,OR5H14
11410,OR5H15
11411,OR5H2
11412,OR5I1
11413,OR5J2
11414,OR5K1
11415,OR5K2
11416,OR5K3
11417,OR5K4
11418,OR5L2
11419,OR5M1
11420,OR5M10
11421,OR5M11
11422,OR5M3
11423,OR5M8
11424,OR5M9
11425,OR5P2
11426,OR5P3
11427,OR5T1
11428,OR5T2
11429,OR5T3
11430,OR5V1
11431,OR5W2
11432,OR6A2
11433,OR6B1
11434,OR6B2
11435,OR6B3
11436,OR6C1
11437,OR6C2
11438,OR6C3
11439,OR6C4
11440,OR6C6
11441,OR6C65
11442,OR6C68
11443,OR6C70
11444,OR6C74
11445,OR6C75
11446,OR6C76
11447,OR6F1
11448,OR6J1
11449,OR6K2
11450,OR6K3
11451,OR6K6
11452,OR6M1
11453,OR6N1
11454,OR6N2
11455,OR6P1
11456,OR6S1
11457,OR6T1
11458,OR6V1
11459,OR6X1
11460,OR6Y1
11461,OR7A10
11462,OR7A17
11463,OR7A5
11464,OR7C1
11465,OR7C2
11466,OR7D2
11467,OR7D4
11468,OR7E24
11469,OR7G1
11470,OR7G2
11471,OR7G3
11472,OR8A1
11473,OR8B12
11474,OR8B2
11475,OR8B3
11476,OR8B8
11477,OR8D1
11478,OR8D4
11479,OR8G1
11480,OR8G5
11481,OR8H1
11482,OR8H2
11483,OR8H3
11484,OR8I2
11485,OR8J1
11486,OR8J3
11487,OR8K1
11488,OR8K5
11489,OR8S1
11490,OR8U1
11491,OR9A2
11492,OR9A4
11493,OR9G1
11494,OR9G4
11495,OR9I1
11496,OR9K2
11497,OR9Q1
11498,OR9Q2
11499,ORAI1
11500,ORAI2
11501,ORAI3
11502,ORAOV1
11503,ORC1
11504,ORC2
11505,ORC3
11506,ORC4
11507,ORC5
11508,ORC6
11509,ORM1
11510,ORM2
11511,ORMDL1
11512,ORMDL2
11513,ORMDL3
11514,OS9
11515,OSBP
11516,OSBP2
11517,OSBPL10
11518,OSBPL11
11519,OSBPL1A
11520,OSBPL2
11521,OSBPL3
11522,OSBPL5
11523,OSBPL6
11524,OSBPL7
11525,OSBPL8
11526,OSBPL9
11527,OSCAR
11528,OSCP1
11529,OSER1
11530,OSGEP
11531,OSGEPL1
11532,OSGIN1
11533,OSGIN2
11534,OSM
11535,OSMR
11536,OSR1
11537,OSR2
11538,OST4
11539,OSTC
11540,OSTF1
11541,OSTM1
11542,OSTN
11543,OTC
11544,OTOA
11545,OTOF
11546,OTOG
11547,OTOGL
11548,OTOL1
11549,OTOP1
11550,OTOP2
11551,OTOP3
11552,OTOR
11553,OTOS
11554,OTP
11555,OTUB1
11556,OTUB2
11557,OTUD1
11558,OTUD3
11559,OTUD4
11560,OTUD5
11561,OTUD6A
11562,OTUD6B
11563,OTUD7A
11564,OTUD7B
11565,OTULIN
11566,OTX1
11567,OTX2
11568,OVCA2
11569,OVCH1
11570,OVCH2
11571,OVGP1
11572,OVOL1
11573,OVOL2
11574,OVOL3
11575,OXA1L
11576,OXCT1
11577,OXCT2
11578,OXER1
11579,OXGR1
11580,OXLD1
11581,OXNAD1
11582,OXR1
11583,OXSM
11584,OXSR1
11585,OXT
11586,OXTR
11587,P2RX1
11588,P2RX2
11589,P2RX3
11590,P2RX4
11591,P2RX5
11592,P2RX5-TAX1BP3
11593,P2RX6
11594,P2RX7
11595,P2RY1
11596,P2RY10
11597,P2RY11
11598,P2RY12
11599,P2RY13
11600,P2RY14
11601,P2RY2
11602,P2RY4
11603,P2RY6
11604,P2RY8
11605,P4HA1
11606,P4HA2
11607,P4HA3
11608,P4HB
11609,P4HTM
11610,PA2G4
11611,PAAF1
11612,PABPC1
11613,PABPC1L
11614,PABPC1L2A
11615,PABPC1L2B
11616,PABPC3
11617,PABPC4
11618,PABPC4L
11619,PABPC5
11620,PABPN1
11621,PABPN1L
11622,PACRG
11623,PACRGL
11624,PACS1
11625,PACS2
11626,PACSIN1
11627,PACSIN2
11628,PACSIN3
11629,PADI1
11630,PADI2
11631,PADI3
11632,PADI4
11633,PADI6
11634,PAEP
11635,PAF1
11636,PAFAH1B1
11637,PAFAH1B2
11638,PAFAH1B3
11639,PAFAH2
11640,PAG1
11641,PAGE1
11642,PAGE2
11643,PAGE2B
11644,PAGE3
11645,PAGE4
11646,PAGE5
11647,PAGR1
11648,PAH
11649,PAICS
11650,PAIP1
11651,PAIP2
11652,PAIP2B
11653,PAK1
11654,PAK1IP1
11655,PAK2
11656,PAK3
11657,PAK4
11658,PAK6
11659,PAK7
11660,PALB2
11661,PALD1
11662,PALLD
11663,PALM
11664,PALM2
11665,PALM2-AKAP2
11666,PALM3
11667,PALMD
11668,PAM
11669,PAM16
11670,PAMR1
11671,PAN2
11672,PAN3
11673,PANK1
11674,PANK2
11675,PANK3
11676,PANK4
11677,PANX1
11678,PANX2
11679,PANX3
11680,PAOX
11681,PAPD4
11682,PAPD5
11683,PAPD7
11684,PAPL
11685,PAPLN
11686,PAPOLA
11687,PAPOLB
11688,PAPOLG
11689,PAPPA
11690,PAPPA2
11691,PAPSS1
11692,PAPSS2
11693,PAQR3
11694,PAQR4
11695,PAQR5
11696,PAQR6
11697,PAQR7
11698,PAQR8
11699,PAQR9
11700,PARD3
11701,PARD3B
11702,PARD6A
11703,PARD6B
11704,PARD6G
11705,PARG
11706,PARK2
11707,PARK7
11708,PARL
11709,PARM1
11710,PARN
11711,PARP1
11712,PARP10
11713,PARP11
11714,PARP12
11715,PARP14
11716,PARP15
11717,PARP16
11718,PARP2
11719,PARP3
11720,PARP4
11721,PARP6
11722,PARP8
11723,PARP9
11724,PARPBP
11725,PARS2
11726,PARVA
11727,PARVB
11728,PARVG
11729,PASD1
11730,PASK
11731,PATE1
11732,PATE2
11733,PATE3
11734,PATE4
11735,PATL1
11736,PATL2
11737,PATZ1
11738,PAWR
11739,PAX1
11740,PAX2
11741,PAX3
11742,PAX4
11743,PAX5
11744,PAX6
11745,PAX7
11746,PAX8
11747,PAX9
11748,PAXBP1
11749,PAXIP1
11750,PBDC1
11751,PBK
11752,PBLD
11753,PBOV1
11754,PBRM1
11755,PBX1
11756,PBX2
11757,PBX3
11758,PBX4
11759,PBXIP1
11760,PC
11761,PCBD1
11762,PCBD2
11763,PCBP1
11764,PCBP2
11765,PCBP3
11766,PCBP4
11767,PCCA
11768,PCCB
11769,PCDH1
11770,PCDH10
11771,PCDH11X
11772,PCDH11Y
11773,PCDH12
11774,PCDH15
11775,PCDH17
11776,PCDH18
11777,PCDH19
11778,PCDH20
11779,PCDH7
11780,PCDH8
11781,PCDH9
11782,PCDHA1
11783,PCDHA10
11784,PCDHA11
11785,PCDHA12
11786,PCDHA13
11787,PCDHA2
11788,PCDHA3
11789,PCDHA4
11790,PCDHA5
11791,PCDHA6
11792,PCDHA7
11793,PCDHA8
11794,PCDHA9
11795,PCDHAC1
11796,PCDHAC2
11797,PCDHB1
11798,PCDHB10
11799,PCDHB11
11800,PCDHB12
11801,PCDHB13
11802,PCDHB14
11803,PCDHB15
11804,PCDHB16
11805,PCDHB2
11806,PCDHB3
11807,PCDHB4
11808,PCDHB5
11809,PCDHB6
11810,PCDHB7
11811,PCDHB8
11812,PCDHB9
11813,PCDHGA1
11814,PCDHGA10
11815,PCDHGA11
11816,PCDHGA12
11817,PCDHGA2
11818,PCDHGA3
11819,PCDHGA4
11820,PCDHGA5
11821,PCDHGA6
11822,PCDHGA7
11823,PCDHGA8
11824,PCDHGA9
11825,PCDHGB1
11826,PCDHGB2
11827,PCDHGB3
11828,PCDHGB4
11829,PCDHGB5
11830,PCDHGB6
11831,PCDHGB7
11832,PCDHGC3
11833,PCDHGC4
11834,PCDHGC5
11835,PCED1A
11836,PCED1B
11837,PCF11
11838,PCGF1
11839,PCGF2
11840,PCGF3
11841,PCGF5
11842,PCGF6
11843,PCID2
11844,PCIF1
11845,PCK1
11846,PCK2
11847,PCLO
11848,PCM1
11849,PCMT1
11850,PCMTD1
11851,PCMTD2
11852,PCNA
11853,PCNP
11854,PCNT
11855,PCNX
11856,PCNXL2
11857,PCNXL3
11858,PCNXL4
11859,PCOLCE
11860,PCOLCE2
11861,PCP2
11862,PCP4
11863,PCP4L1
11864,PCSK1
11865,PCSK1N
11866,PCSK2
11867,PCSK4
11868,PCSK5
11869,PCSK6
11870,PCSK7
11871,PCSK9
11872,PCTP
11873,PCYOX1
11874,PCYOX1L
11875,PCYT1A
11876,PCYT1B
11877,PCYT2
11878,PDAP1
11879,PDC
11880,PDCD1
11881,PDCD10
11882,PDCD11
11883,PDCD1LG2
11884,PDCD2
11885,PDCD2L
11886,PDCD4
11887,PDCD5
11888,PDCD6
11889,PDCD6IP
11890,PDCD7
11891,PDCL
11892,PDCL2
11893,PDCL3
11894,PDDC1
11895,PDE10A
11896,PDE11A
11897,PDE12
11898,PDE1A
11899,PDE1B
11900,PDE1C
11901,PDE2A
11902,PDE3A
11903,PDE3B
11904,PDE4A
11905,PDE4B
11906,PDE4C
11907,PDE4D
11908,PDE4DIP
11909,PDE5A
11910,PDE6A
11911,PDE6B
11912,PDE6C
11913,PDE6D
11914,PDE6G
11915,PDE6H
11916,PDE7A
11917,PDE7B
11918,PDE8A
11919,PDE8B
11920,PDE9A
11921,PDF
11922,PDGFA
11923,PDGFB
11924,PDGFC
11925,PDGFD
11926,PDGFRA
11927,PDGFRB
11928,PDGFRL
11929,PDHA1
11930,PDHA2
11931,PDHB
11932,PDHX
11933,PDIA2
11934,PDIA3
11935,PDIA4
11936,PDIA5
11937,PDIA6
11938,PDIK1L
11939,PDILT
11940,PDK1
11941,PDK2
11942,PDK3
11943,PDK4
11944,PDLIM1
11945,PDLIM2
11946,PDLIM3
11947,PDLIM4
11948,PDLIM5
11949,PDLIM7
11950,PDP1
11951,PDP2
11952,PDPK1
11953,PDPN
11954,PDPR
11955,PDRG1
11956,PDS5A
11957,PDS5B
11958,PDSS1
11959,PDSS2
11960,PDX1
11961,PDXDC1
11962,PDXK
11963,PDXP
11964,PDYN
11965,PDZD11
11966,PDZD2
11967,PDZD3
11968,PDZD4
11969,PDZD7
11970,PDZD8
11971,PDZD9
11972,PDZK1
11973,PDZK1IP1
11974,PDZRN3
11975,PDZRN4
11976,PEA15
11977,PEAK1
11978,PEAR1
11979,PEBP1
11980,PEBP4
11981,PECAM1
11982,PECR
11983,PEF1
11984,PEG10
11985,PEG3
11986,PELI1
11987,PELI2
11988,PELI3
11989,PELO
11990,PELP1
11991,PEMT
11992,PENK
11993,PEPD
11994,PER1
11995,PER2
11996,PER3
11997,PERM1
11998,PERP
11999,PES1
12000,PET100
12001,PET117
12002,PEX1
12003,PEX10
12004,PEX11A
12005,PEX11B
12006,PEX11G
12007,PEX12
12008,PEX13
12009,PEX14
12010,PEX16
12011,PEX19
12012,PEX2
12013,PEX26
12014,PEX3
12015,PEX5
12016,PEX5L
12017,PEX6
12018,PEX7
12019,PF4
12020,PF4V1
12021,PFAS
12022,PFDN1
12023,PFDN2
12024,PFDN4
12025,PFDN5
12026,PFDN6
12027,PFKFB1
12028,PFKFB2
12029,PFKFB3
12030,PFKFB4
12031,PFKL
12032,PFKM
12033,PFKP
12034,PFN1
12035,PFN2
12036,PFN3
12037,PFN4
12038,PGA3
12039,PGA4
12040,PGA5
12041,PGAM1
12042,PGAM2
12043,PGAM4
12044,PGAM5
12045,PGAP1
12046,PGAP2
12047,PGAP3
12048,PGBD1
12049,PGBD2
12050,PGBD3
12051,PGBD4
12052,PGBD5
12053,PGC
12054,PGD
12055,PGF
12056,PGGT1B
12057,PGK1
12058,PGK2
12059,PGLS
12060,PGLYRP1
12061,PGLYRP2
12062,PGLYRP3
12063,PGLYRP4
12064,PGM1
12065,PGM2
12066,PGM2L1
12067,PGM3
12068,PGM5
12069,PGP
12070,PGPEP1
12071,PGPEP1L
12072,PGR
12073,PGRMC1
12074,PGRMC2
12075,PGS1
12076,PHACTR1
12077,PHACTR2
12078,PHACTR3
12079,PHACTR4
12080,PHAX
12081,PHB
12082,PHB2
12083,PHC1
12084,PHC2
12085,PHC3
12086,PHEX
12087,PHF1
12088,PHF10
12089,PHF11
12090,PHF12
12091,PHF13
12092,PHF14
12093,PHF19
12094,PHF2
12095,PHF20
12096,PHF20L1
12097,PHF21A
12098,PHF21B
12099,PHF23
12100,PHF3
12101,PHF5A
12102,PHF6
12103,PHF7
12104,PHF8
12105,PHGDH
12106,PHGR1
12107,PHIP
12108,PHKA1
12109,PHKA2
12110,PHKB
12111,PHKG1
12112,PHKG2
12113,PHLDA1
12114,PHLDA2
12115,PHLDA3
12116,PHLDB1
12117,PHLDB2
12118,PHLDB3
12119,PHLPP1
12120,PHLPP2
12121,PHOSPHO1
12122,PHOSPHO2
12123,PHOX2A
12124,PHOX2B
12125,PHPT1
12126,PHRF1
12127,PHTF1
12128,PHTF2
12129,PHYH
12130,PHYHD1
12131,PHYHIP
12132,PHYHIPL
12133,PHYKPL
12134,PI15
12135,PI16
12136,PI3
12137,PI4K2A
12138,PI4K2B
12139,PI4KA
12140,PI4KB
12141,PIANP
12142,PIAS1
12143,PIAS2
12144,PIAS3
12145,PIAS4
12146,PIBF1
12147,PICALM
12148,PICK1
12149,PID1
12150,PIDD1
12151,PIEZO1
12152,PIEZO2
12153,PIF1
12154,PIFO
12155,PIGA
12156,PIGB
12157,PIGBOS1
12158,PIGC
12159,PIGF
12160,PIGG
12161,PIGH
12162,PIGK
12163,PIGL
12164,PIGM
12165,PIGN
12166,PIGO
12167,PIGP
12168,PIGQ
12169,PIGR
12170,PIGS
12171,PIGT
12172,PIGU
12173,PIGV
12174,PIGW
12175,PIGX
12176,PIGY
12177,PIGZ
12178,PIH1D1
12179,PIH1D2
12180,PIH1D3
12181,PIK3AP1
12182,PIK3C2A
12183,PIK3C2B
12184,PIK3C2G
12185,PIK3C3
12186,PIK3CA
12187,PIK3CB
12188,PIK3CD
12189,PIK3CG
12190,PIK3IP1
12191,PIK3R1
12192,PIK3R2
12193,PIK3R3
12194,PIK3R4
12195,PIK3R5
12196,PIK3R6
12197,PIKFYVE
12198,PILRA
12199,PILRB
12200,PIM1
12201,PIM2
12202,PIM3
12203,PIN1
12204,PIN4
12205,PINK1
12206,PINLYP
12207,PINX1
12208,PIP
12209,PIP4K2A
12210,PIP4K2B
12211,PIP4K2C
12212,PIP5K1A
12213,PIP5K1B
12214,PIP5K1C
12215,PIP5KL1
12216,PIPOX
12217,PIR
12218,PIRT
12219,PISD
12220,PITHD1
12221,PITPNA
12222,PITPNB
12223,PITPNC1
12224,PITPNM1
12225,PITPNM2
12226,PITPNM3
12227,PITRM1
12228,PITX1
12229,PITX2
12230,PITX3
12231,PIWIL1
12232,PIWIL2
12233,PIWIL3
12234,PIWIL4
12235,PJA1
12236,PJA2
12237,PKD1
12238,PKD1L1
12239,PKD1L3
12240,PKD2
12241,PKD2L1
12242,PKD2L2
12243,PKDCC
12244,PKDREJ
12245,PKHD1
12246,PKHD1L1
12247,PKIA
12248,PKIB
12249,PKIG
12250,PKLR
12251,PKM
12252,PKMYT1
12253,PKN1
12254,PKN2
12255,PKN3
12256,PKNOX1
12257,PKNOX2
12258,PKP1
12259,PKP2
12260,PKP3
12261,PKP4
12262,PLA1A
12263,PLA2G10
12264,PLA2G12A
12265,PLA2G12B
12266,PLA2G15
12267,PLA2G16
12268,PLA2G1B
12269,PLA2G2A
12270,PLA2G2C
12271,PLA2G2D
12272,PLA2G2E
12273,PLA2G2F
12274,PLA2G3
12275,PLA2G4A
12276,PLA2G4B
12277,PLA2G4C
12278,PLA2G4D
12279,PLA2G4E
12280,PLA2G4F
12281,PLA2G5
12282,PLA2G6
12283,PLA2G7
12284,PLA2R1
12285,PLAA
12286,PLAC1
12287,PLAC8
12288,PLAC8L1
12289,PLAC9
12290,PLAG1
12291,PLAGL1
12292,PLAGL2
12293,PLAT
12294,PLAU
12295,PLAUR
12296,PLB1
12297,PLBD1
12298,PLBD2
12299,PLCB1
12300,PLCB2
12301,PLCB3
12302,PLCB4
12303,PLCD1
12304,PLCD3
12305,PLCD4
12306,PLCE1
12307,PLCG1
12308,PLCG2
12309,PLCH1
12310,PLCH2
12311,PLCL1
12312,PLCL2
12313,PLCXD1
